string,doc_id,word_loc,string_length,number_words,before_'s,contains_'s,before_after_said,position_or_title_before,post_name_after,two_capitals,capital_before,capital_after,contains_first_name,first_name_before,first_name_after,contains_last_name,last_name_before,last_name_after,common_proper_noun,contains_nba_teamcity,contains_nba_person,contains_partial_nba_person,partial_nba_person_before,partial_nba_person_after,label
Jarrett Allen,187.,454,13,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Allen,187.,455,5,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Middleton,187.,471,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Henson,187.,473,6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
Nets,187.,475,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Jabari,187.,491,6,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0
Jabari Parker,187.,491,13,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1
Parker,187.,492,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0
Milwaukee,187.,511,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Milwaukee,187.,512,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
New,187.,521,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
New York,187.,521,8,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
York,187.,522,4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Knicks,187.,530,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Tuesday,187.,532,7,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
Tuesday Prunty,187.,532,14,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
Prunty,187.,533,6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
Kidd,187.,538,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Brooklyn,187.,540,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Allen,187.,546,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Russell,187.,566,7,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0
Prunty,187.,583,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
G,187.,586,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
G Matthew,187.,586,9,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
G Matthew Dellavedova,187.,586,21,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
Matthew,187.,587,7,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0
Matthew Dellavedova,187.,587,19,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1
Dellavedova,187.,588,11,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0
Antetokounmpo,187.,597,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Antetokounmpo,187.,618,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Delly,187.,634,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Tuesday,187.,644,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
Knicks,187.,647,6,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0
Knicks Injured,187.,647,14,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
Knicks Injured Nets,187.,647,19,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
Injured,187.,648,7,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
Injured Nets,187.,648,12,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0
Nets,187.,649,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
Jeremy,187.,651,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0
Jeremy Lin,187.,651,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Lin,187.,652,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Harvard,187.,656,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Patriots,187.,662,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Injured,187.,667,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Rondae,187.,669,6,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
Rondae Hollis-Jefferson,187.,669,23,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Hollis-Jefferson,187.,670,16,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Chester,187.,672,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
Chester Pennsylvania,187.,672,20,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
Pennsylvania,187.,673,12,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0
Eagles,187.,676,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
Adrian,188.,0,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Adrian Wojnarowski,188.,0,18,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Wojnarowski,188.,1,11,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Toni,188.,3,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Toni Collins,188.,3,12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
Collins,188.,4,7,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0
Knicks,188.,7,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
Joakim,188.,20,6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
Joakim Noah,188.,20,11,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Noah,188.,21,4,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0
New,188.,28,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
New York,188.,28,8,2,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0
New York Knicks,188.,28,15,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
York,188.,29,4,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0
York Knicks,188.,29,11,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Knicks,188.,30,6,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0
Joakim,188.,32,6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
Joakim Noah,188.,32,11,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Noah,188.,33,4,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0
Friday,188.,53,6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0
Friday Noah,188.,53,11,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0
Noah,188.,54,4,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1
Knicks,188.,60,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
Jan,188.,62,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Jeff,188.,70,4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
Jeff Hornacek,188.,70,13,2,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1
Hornacek,188.,71,8,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0
Knicks,188.,74,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Joakim,188.,77,6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
Joakim Noah,188.,77,13,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
Noah,188.,78,6,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0
Noah,188.,82,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Knicks,188.,90,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
New,188.,94,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
New York,188.,94,8,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
York,188.,95,4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
Defensive,188.,108,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Trade,188.,113,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Knicks,188.,122,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
Knicks,188.,124,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
Eastern,188.,130,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Eastern Conference,188.,130,20,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Conference,188.,131,12,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Feb,188.,147,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knicks,188.,151,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Noah,188.,153,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Wednesday,188.,158,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
Noah,188.,162,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
Adrian,188.,187,6,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Adrian Wojnarowski,188.,187,18,2,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1
Adrian Wojnarowski Assuming,188.,187,27,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Wojnarowski,188.,188,11,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
Wojnarowski Assuming,188.,188,20,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
Assuming,188.,189,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thursday,188.,193,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Noah,188.,199,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Knicks,188.,205,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Noah,188.,207,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Finding,188.,211,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Noah,188.,215,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Knicks,188.,234,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Wojnarowski,188.,239,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Knicks,188.,250,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
Noah,188.,259,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1
Noah Noah,188.,259,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Noah,188.,260,4,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1
Hornacek,188.,262,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
West,188.,270,4,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
West Coast,188.,270,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Coast,188.,271,5,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
Wojnarowski,188.,277,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Wojnarowski It,188.,277,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It,188.,278,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah,188.,291,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Golden,188.,307,6,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
Golden State,188.,307,12,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
Golden State Warriors,188.,307,21,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
State,188.,308,5,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0
State Warriors,188.,308,14,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0
Warriors,188.,309,8,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
Jan,188.,311,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Hornacek,188.,318,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
Enes,188.,327,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Enes Kanter,188.,327,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Kanter,188.,328,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Noah,188.,330,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Kyle,188.,338,4,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Kristaps,188.,341,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
Kristaps Porzingis,188.,341,18,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Porzingis,188.,342,9,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
Noah,188.,346,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Hornacek,188.,349,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Hornacek,188.,383,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Knicks,188.,391,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Noah,188.,393,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Knicks,188.,397,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Noah,188.,406,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Bill,188.,410,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Bill Duffy,188.,410,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Duffy,188.,411,5,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Noah,188.,413,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Knicks,188.,442,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Noah,188.,446,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Stretching,188.,479,10,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
Stretching Noah,188.,479,17,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Noah,188.,480,6,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
New,188.,485,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
New York,188.,485,10,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
York,188.,486,6,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
National,188.,503,8,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Knicks,188.,520,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Noah,188.,522,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Former,188.,540,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
Former Knicks,188.,540,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
Knicks,188.,541,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
Phil,188.,543,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
Phil Jackson,188.,543,12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
Jackson,188.,544,7,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0
Noah,188.,546,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
July,188.,555,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
New,188.,567,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
New York,188.,567,10,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
York,188.,568,6,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
Noah,188.,570,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
Chicago,188.,576,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Chicago Bulls,188.,576,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Bulls,188.,577,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
February,188.,606,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Noah,188.,611,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
Noah,188.,632,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Noah,188.,648,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Anthony,189.,0,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Anthony Davis,189.,0,13,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Davis,189.,1,5,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Tyus,189.,12,4,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Tyus Jones,189.,12,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Jones,189.,13,5,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
MINNEAPOLIS,189.,26,11,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Super,189.,29,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Super Bowl,189.,29,10,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Bowl,189.,30,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Minnesota,189.,36,9,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
Minnesota Timberwolves,189.,36,22,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Timberwolves,189.,37,12,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
Saturday,189.,57,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Wolves,189.,60,6,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Sunday,189.,83,8,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
Jimmy,189.,95,5,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0
Jimmy Butler,189.,95,12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
Butler,189.,96,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0
Karl-Anthony,189.,100,12,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
Karl-Anthony Towns,189.,100,18,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Towns,189.,101,5,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
Minnesota,189.,114,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
New,189.,117,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
New Orleans,189.,117,11,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0
New Orleans Pelicans,189.,117,20,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Orleans,189.,118,7,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0
Orleans Pelicans,189.,118,16,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Pelicans,189.,119,8,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
Floyd,189.,125,5,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Floyd Mayweather,189.,125,16,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1
Floyd Mayweather Sting,189.,125,22,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1
Floyd Mayweather Sting Guy,189.,125,26,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
Mayweather,189.,126,10,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0
Mayweather Sting,189.,126,16,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
Mayweather Sting Guy,189.,126,20,3,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0
Mayweather Sting Guy Fieri,189.,126,26,4,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0
Sting,189.,127,5,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
Sting Guy,189.,127,9,2,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0
Sting Guy Fieri,189.,127,15,3,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1
Guy,189.,128,3,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0
Guy Fieri,189.,128,9,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1
Fieri,189.,129,5,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
Wolves,189.,136,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
New,189.,149,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
New Orleans,189.,149,11,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Orleans,189.,150,7,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Pelicans,189.,167,8,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
Pelicans Obviously,189.,167,18,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Obviously,189.,168,9,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
Towns,189.,178,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
They,189.,180,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,189.,192,11,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Butler,189.,217,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
We,189.,219,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,189.,260,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0
Anthony Davis,189.,260,13,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
Davis,189.,261,5,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0
New,189.,263,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
New Orleans,189.,263,11,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
Orleans,189.,264,7,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
